Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
GMKN;D;200824;0;200.46;201.72;198.18;200;21379700;200
GMKN;D;200825;0;200.44;201.3;196.92;198.3;18925600;198.3
GMKN;D;200826;0;198.2;200.7;196;199.76;26946900;199.76
GMKN;D;200827;0;199.96;200.2;196.02;196.7;24899500;196.7
GMKN;D;200828;0;197.12;197.7;193;193.64;28514900;193.64
GMKN;D;200831;0;194.36;196.72;192.5;193.94;40257200;193.94
GMKN;D;200901;0;194.42;199.44;193.32;199.3;37912900;199.3
GMKN;D;200902;0;199.7;202.38;195.26;199.16;64257200;199.16
GMKN;D;200903;0;199.12;201.42;197.86;198.38;27649000;198.38
GMKN;D;200904;0;198.1;200.04;196.28;199.24;26877100;199.24
GMKN;D;200907;0;199.04;200.52;198.14;200.06;11662800;200.06
GMKN;D;200908;0;200.5;201.78;196.8;198.9;28555100;198.9
GMKN;D;200909;0;198.54;199;196.02;197.08;17197300;197.08
GMKN;D;200910;0;197.06;198.04;193.78;195.28;25047200;195.28
GMKN;D;200911;0;195;195.2;191.74;193.54;30858700;193.54
GMKN;D;200914;0;194.44;196.2;194.1;194.92;24508400;194.92
GMKN;D;200915;0;195.02;197.76;194.5;196.34;47023300;196.34
GMKN;D;200916;0;195.7;195.88;190.86;192.7;68528000;192.7
GMKN;D;200917;0;191.64;194.98;190.54;193.7;37219600;193.7
GMKN;D;200918;0;194.2;195.12;192.52;193;26305900;193
GMKN;D;200921;0;192.76;193.36;185.42;186.94;44979500;186.94
GMKN;D;200922;0;186.98;188.68;184.9;187.58;29114700;187.58
GMKN;D;200923;0;187.48;192.86;186.82;188.6;32853700;188.6
GMKN;D;200924;0;187.8;188.8;185.92;187.8;25749300;187.8
GMKN;D;200925;0;188.44;189.3;185.56;188.88;22459900;188.88
GMKN;D;200928;0;188.9;190.1;187.16;188.26;17799200;188.26
GMKN;D;200929;0;187.98;188.68;185.7;188;17179000;188
GMKN;D;200930;0;187.24;189.16;186.48;187.62;15792900;187.62
GMKN;D;201001;0;188.5;189.42;187.08;187.26;14948400;187.26
GMKN;D;201002;0;186.9;189.16;184.2;188.4;28642900;188.4
GMKN;D;201005;0;189.04;192.88;187.68;192.82;32074700;192.82
GMKN;D;201006;0;193;194.8;187.46;187.82;36308700;187.82
GMKN;D;201007;0;188.14;189;185.54;186.54;26087100;186.54
GMKN;D;201008;0;186.66;189.96;185.62;189.24;20378800;189.24
GMKN;D;201009;0;189.88;194.88;188.2;194.5;40981200;194.5
GMKN;D;201012;0;194.38;198.22;192.84;195.34;32300400;195.34
GMKN;D;201013;0;195.6;198.18;194.4;196.04;25090600;196.04
GMKN;D;201014;0;196.58;198.8;195.8;197.92;16565300;197.92
GMKN;D;201015;0;197.42;197.86;195;196.8;20596300;196.8
GMKN;D;201016;0;196.58;198.26;196.04;196.82;21910700;196.82
GMKN;D;201019;0;197.04;199.88;196.72;198.58;22391800;198.58
GMKN;D;201020;0;199.14;202.76;198.32;201.92;31875700;201.92
GMKN;D;201021;0;202.04;203.68;197.54;198.28;28984800;198.28
GMKN;D;201022;0;197.88;198.5;195.04;196.72;25147400;196.72
GMKN;D;201023;0;197.16;199.66;195.4;198.38;19880200;198.38
GMKN;D;201026;0;197.8;198.38;194.2;195.14;28033200;195.14
GMKN;D;201027;0;195.12;195.26;191;191.5;29322100;191.5
GMKN;D;201028;0;191.04;192.1;184;185.48;37717000;185.48
GMKN;D;201029;0;187.1;190.82;184.86;189.98;25325200;189.98
GMKN;D;201030;0;188.96;191.12;186.54;188.64;23439500;188.64
GMKN;D;201102;0;188.94;193.74;187.34;193.34;22557400;193.34
GMKN;D;201103;0;193.82;195.98;191.5;195.12;34715700;195.12
GMKN;D;201105;0;196.12;198.18;195.26;196.84;26645300;196.84
GMKN;D;201106;0;196.7;202;195.84;201.38;34143500;201.38
GMKN;D;201109;0;203.12;208.88;202.72;205.9;55816700;205.9
GMKN;D;201110;0;206.2;207.88;203.12;206.26;36138100;206.26
GMKN;D;201111;0;206.7;207.58;203.82;205.1;32782000;205.1
GMKN;D;201112;0;205;206.1;204.02;204.48;15406400;204.48
GMKN;D;201113;0;205.2;205.38;201.56;204.86;24696200;204.86
GMKN;D;201116;0;206.02;208.32;205.8;207.8;24192200;207.8
GMKN;D;201117;0;207.64;207.9;204.2;206.02;21417500;206.02
GMKN;D;201118;0;205.7;208.5;204.8;207.2;19301700;207.2
GMKN;D;201119;0;207;207.88;206.06;206.6;16977800;206.6
GMKN;D;201120;0;206.44;207.84;205.68;207.34;11463600;207.34
GMKN;D;201123;0;207.64;210.94;207.64;210.28;34262200;210.28
GMKN;D;201124;0;210.98;215.92;210.5;215.78;27928200;215.78
GMKN;D;201125;0;215.56;216.3;212.48;214.6;26057700;214.6
GMKN;D;201126;0;215.06;216.6;214.5;215.7;20310300;215.7
GMKN;D;201127;0;216.04;218.52;214.58;217.2;21491700;217.2
GMKN;D;201130;0;216.4;218.4;213.18;214.76;40743900;214.76
GMKN;D;201201;0;215.52;220.64;215.52;219.08;37266100;219.08
GMKN;D;201202;0;219.08;229.96;218.64;229.06;56668400;229.06
GMKN;D;201203;0;229.2;232.2;227.2;231.36;37218800;231.36
GMKN;D;201204;0;231.5;234;228.1;231.88;30455100;231.88
GMKN;D;201207;0;231.14;233.48;229.52;230.84;18589900;230.84
GMKN;D;201208;0;230.92;230.92;225.52;228.42;26384100;228.42
GMKN;D;201209;0;228.1;234.26;227.86;231.7;25582400;231.7
GMKN;D;201210;0;231.88;240.5;231;240.48;39263600;240.48
GMKN;D;201211;0;240.84;244.88;238.28;240.56;40177900;240.56
GMKN;D;201214;0;241.22;244.68;238.12;239.44;27690100;239.44
GMKN;D;201215;0;238.96;240;233.82;236.92;24314700;236.92
GMKN;D;201216;0;235.8;237.72;232.6;233.78;22707100;233.78
GMKN;D;201217;0;234.48;239.8;233.12;234.72;37227200;234.72
GMKN;D;201218;0;234.8;235.74;230.1;234.38;34160400;234.38
GMKN;D;201221;0;233.9;236.42;229.38;234;33550200;234
GMKN;D;201222;0;232.8;239.48;231.86;237.6;26429100;237.6
GMKN;D;201223;0;231.98;235.96;231.42;233.86;21966500;233.86
GMKN;D;201224;0;233.7;234.42;231.26;232.2;10874000;232.2
GMKN;D;201225;0;232.04;233.72;231.52;233.4;4842100;233.4
GMKN;D;201228;0;233.72;237.3;233.72;236.2;13626900;236.2
GMKN;D;201229;0;237;238.48;235.08;235.28;15573000;235.28
GMKN;D;201230;0;235.94;237.94;233.52;236.82;12236500;236.82
GMKN;D;210104;0;238.2;245.84;238.12;243.14;26663000;243.14
GMKN;D;210105;0;243.04;246.98;241.16;246.76;21150100;246.76
GMKN;D;210106;0;246.64;250.88;245.9;250.24;23918700;250.24
GMKN;D;210108;0;256;267.08;255.52;265.44;61928600;265.44
GMKN;D;210111;0;263;271.44;260.08;262.9;59768600;262.9
GMKN;D;210112;0;264.6;266.2;256.36;259.34;39071100;259.34
GMKN;D;210113;0;259.54;261.42;254.3;259.76;25618900;259.76
GMKN;D;210114;0;259.34;265.4;257.28;264.32;31805700;264.32
GMKN;D;210115;0;261.98;263.32;256.12;257.96;23302000;257.96
GMKN;D;210118;0;257.46;259.8;254.58;258.74;21650200;258.74
GMKN;D;210119;0;260.02;261.9;257.28;258.26;19319600;258.26
GMKN;D;210120;0;259;266.54;258.14;265.5;24279900;265.5
GMKN;D;210121;0;267.84;269.36;260.6;265.38;32741900;265.38
GMKN;D;210122;0;263.76;263.76;256.7;261.72;33852400;261.72
GMKN;D;210125;0;262.98;264.24;257.4;259.82;26129600;259.82
GMKN;D;210126;0;257.52;260.24;256.14;257.68;17932600;257.68
GMKN;D;210127;0;258.48;259.18;248.26;249.96;42327500;249.96
GMKN;D;210128;0;248.8;252.8;247.76;252.3;28031100;252.3
GMKN;D;210129;0;250.52;251.12;242.5;243.64;35445900;243.64
GMKN;D;210201;0;245.9;249.48;244.38;248.66;28804200;248.66
GMKN;D;210202;0;249.52;251.94;246.82;247.7;22223600;247.7
GMKN;D;210203;0;248.36;254.88;245.64;253.12;31837100;253.12
GMKN;D;210204;0;253.26;258.62;252.4;257.66;28583100;257.66
GMKN;D;210205;0;258.26;259.4;248.28;254.78;60114500;254.78
GMKN;D;210208;0;254.7;258.2;254.66;258.04;20734200;258.04
GMKN;D;210209;0;258.34;259.9;252.26;254.58;28586300;254.58
GMKN;D;210210;0;253.74;257.4;250.28;253.42;30862700;253.42
GMKN;D;210211;0;253.66;256.94;251;254.32;21263900;254.32
GMKN;D;210212;0;253.88;254.44;248.78;253.9;22785700;253.9
GMKN;D;210215;0;254.5;263.7;254.38;263.28;30300600;263.28
GMKN;D;210216;0;263.76;265.2;259.72;262.08;28318800;262.08
GMKN;D;210217;0;261.98;266.82;261.3;264.88;30059800;264.88
GMKN;D;210218;0;265.22;268.24;263.32;267.02;32157700;267.02
GMKN;D;210219;0;266.48;282.24;265.3;281.3;57641300;281.3
GMKN;D;210220;0;278.64;280;267.3;270.88;49436600;270.88
GMKN;D;210222;0;269;270.38;258;261.56;102250000;261.56
GMKN;D;210224;0;258.1;263.08;242.24;248.46;102928900;248.46
GMKN;D;210225;0;248;251.32;232;232.04;171683700;232.04
GMKN;D;210226;0;230.8;238.7;227.6;235.02;108539600;235.02
GMKN;D;210301;0;237.8;243.92;233.28;242.68;73911400;242.68
GMKN;D;210302;0;241.72;243.78;235.5;237.74;57863500;237.74
GMKN;D;210303;0;238.2;239.32;231.56;233.04;72717000;233.04
GMKN;D;210304;0;231.52;231.8;221.32;221.72;109581000;221.72
GMKN;D;210305;0;223.18;224.5;218.66;223.48;77706600;223.48
GMKN;D;210309;0;223.42;232.48;222.7;229.54;80186300;229.54
GMKN;D;210310;0;228.46;235.58;227.14;231.64;59009200;231.64
GMKN;D;210311;0;233.32;234.56;230.92;233.96;40869900;233.96
GMKN;D;210312;0;234.4;237.5;232.24;237.46;40678600;237.46
GMKN;D;210315;0;237.38;244.98;237.38;241.14;61804000;241.14
GMKN;D;210316;0;240.84;241.38;222.76;228.46;162618800;228.46
GMKN;D;210317;0;228.2;231;223.04;228.78;80803700;228.78
GMKN;D;210318;0;229.58;232.4;225.02;225.96;63380400;225.96
GMKN;D;210319;0;226.12;229;224.32;226.86;36368000;226.86
GMKN;D;210322;0;226.88;227.94;224.92;227.66;20207500;227.66
GMKN;D;210323;0;226.82;227.7;222.1;222.38;38523200;222.38
GMKN;D;210324;0;222;222.56;212.14;213.26;99391600;213.26
GMKN;D;210325;0;212.76;214.74;209.74;212.52;51874100;212.52
GMKN;D;210326;0;213.6;222.36;213.14;222.06;60030200;222.06
GMKN;D;210329;0;222.38;235.4;222.24;231.16;123976300;231.16
GMKN;D;210330;0;232.76;234.98;227.84;231.72;53096400;231.72
GMKN;D;210331;0;232.82;238.44;231.82;237.04;65199300;237.04
GMKN;D;210401;0;238.08;241.36;236.5;237.76;48609400;237.76
GMKN;D;210402;0;238.5;239.44;237.4;238.6;13590700;238.6
GMKN;D;210405;0;239;239.12;233.62;237.36;29124500;237.36
GMKN;D;210406;0;238;238.78;231.72;231.8;38036200;231.8
GMKN;D;210407;0;230.3;238.2;228.52;236.02;54478200;236.02
GMKN;D;210408;0;236.7;239.8;235.8;239.24;37837400;239.24
GMKN;D;210409;0;239.24;245.68;238.02;244.1;101744700;244.1
GMKN;D;210412;0;244.06;255.78;242.46;254.32;95783500;254.32
GMKN;D;210413;0;255.3;256.78;251.2;253.84;49661600;253.84
GMKN;D;210414;0;254.7;255.24;247.9;248.86;39471000;248.86
GMKN;D;210415;0;247.5;251.98;245.62;251.12;44556700;251.12
GMKN;D;210416;0;251.96;255.36;251.24;254.8;34284300;254.8
GMKN;D;210419;0;255.48;256.5;251.86;252.4;27017200;252.4
GMKN;D;210420;0;252.66;254.58;250.22;252.02;34723000;252.02
GMKN;D;210421;0;253.24;254.3;250.38;253.08;29849000;253.08
GMKN;D;210422;0;253.44;259;252.62;256.9;47822300;256.9
GMKN;D;210423;0;257.52;259.32;255.9;257.7;32125600;257.7
GMKN;D;210426;0;258;264.76;257.64;264.44;43121800;264.44
GMKN;D;210427;0;264.98;270.38;259;269.52;95352000;269.52
GMKN;D;210428;0;270;271.8;260.78;263.26;60431500;263.26
GMKN;D;210429;0;264.48;266.5;260.8;263.34;33259300;263.34
GMKN;D;210430;0;262.74;264.58;255.9;257.32;46991400;257.32
GMKN;D;210504;0;258.28;263.98;258;262.02;31879800;262.02
GMKN;D;210505;0;262.96;266.86;262.32;266.46;24139800;266.46
GMKN;D;210506;0;266.9;269.08;264.9;268.24;28413300;268.24
GMKN;D;210507;0;268.62;271.74;268.28;270;29255700;270
GMKN;D;210510;0;270.8;273.5;269.46;270.46;23803000;270.46
GMKN;D;210511;0;270.02;273.5;268.24;273.38;33731500;273.38
GMKN;D;210512;0;273.64;275.8;272.04;272.66;30361800;272.66
GMKN;D;210513;0;273.22;274.18;269.3;273.88;31387700;273.88
