Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
MGNT;D;211214;0;5637;5731.5;5264.5;5670;415271;5670
MGNT;D;211215;0;5688.5;5728.5;5580;5700;318723;5700
MGNT;D;211216;0;5700;5846;5683.5;5752;557711;5752
MGNT;D;211217;0;5759.5;5776.5;5611.5;5674.5;346340;5674.5
MGNT;D;211220;0;5657.5;5658.5;5492.5;5533.5;279999;5533.5
MGNT;D;211221;0;5559.5;5600;5483;5521.5;327690;5521.5
MGNT;D;211222;0;5541.5;5598;5501.5;5551;311777;5551
MGNT;D;211223;0;5551.5;5612;5505;5538.5;320871;5538.5
MGNT;D;211224;0;5543.5;5629;5505;5592.5;175935;5592.5
MGNT;D;211227;0;5612.5;5685;5600;5665.5;359711;5665.5
MGNT;D;211228;0;5670;5679.5;5602;5658;500337;5658
MGNT;D;211229;0;5401;5466.5;5378;5446;470799;5446
MGNT;D;211230;0;5445;5488;5409;5444;270527;5444
MGNT;D;220103;0;5461.5;5549;5440.5;5509.5;188883;5509.5
MGNT;D;220104;0;5509.5;5578;5493.5;5565;215745;5565
MGNT;D;220105;0;5570;5602.5;5370;5399;202620;5399
MGNT;D;220106;0;5390;5555;5360;5535;215082;5535
MGNT;D;220110;0;5538;5584.5;5424;5473;231465;5473
MGNT;D;220111;0;5475;5563;5460;5505.5;188782;5505.5
MGNT;D;220112;0;5529;5642.5;5480;5623;355621;5623
MGNT;D;220113;0;5609;5640;5250;5330;667823;5330
MGNT;D;220114;0;5353.5;5399;5106;5235.5;839771;5235.5
MGNT;D;220117;0;5235;5297;5141.5;5185.5;500397;5185.5
MGNT;D;220118;0;5206;5226.5;4770;4973;860969;4973
MGNT;D;220119;0;5000;5149.5;4791.5;5040;750621;5040
MGNT;D;220120;0;5042.5;5175;4982;4991;437643;4991
MGNT;D;220121;0;4980;5137.5;4921.5;5046.5;549929;5046.5
MGNT;D;220124;0;5060;5090;4667;4823.5;900705;4823.5
MGNT;D;220125;0;4823.5;4909;4651;4895;619959;4895
MGNT;D;220126;0;4897;4924;4733;4768.5;508943;4768.5
MGNT;D;220127;0;4736;4997.5;4714.5;4883.5;668361;4883.5
MGNT;D;220128;0;4890;4968;4816.5;4904;467413;4904
MGNT;D;220131;0;4931;5079;4921.5;5079;287546;5079
MGNT;D;220201;0;5079;5117;5012;5114;390602;5114
MGNT;D;220202;0;5115;5225;5106;5200;378878;5200
MGNT;D;220203;0;5200;5278;5125;5187;556896;5187
MGNT;D;220204;0;5195;5384.5;5176;5285;740012;5285
MGNT;D;220207;0;5300.5;5357;5153;5210;368050;5210
MGNT;D;220208;0;5216.5;5229;5164.5;5182;407416;5182
MGNT;D;220209;0;5194;5276.5;5182.5;5254;436568;5254
MGNT;D;220210;0;5265;5269;5197;5227.5;310998;5227.5
MGNT;D;220211;0;5220;5224;4925.5;4971.5;595991;4971.5
MGNT;D;220214;0;4964.5;5045.5;4770;4956.5;542386;4956.5
MGNT;D;220215;0;4975;5260.5;4971.5;5239;480608;5239
MGNT;D;220216;0;5260;5450;5191;5395;529553;5395
MGNT;D;220217;0;5395;5402.5;5187;5224.5;567731;5224.5
MGNT;D;220218;0;5220.5;5284.5;4996;5041.5;572652;5041.5
MGNT;D;220221;0;5041;5186;4021;4240;1586697;4240
MGNT;D;220222;0;4180;4660;4000.5;4600;1540082;4600
MGNT;D;220224;0;4025;4300;2414;3312;1561177;3312
MGNT;D;220225;0;3236;3840;3100;3202;1257392;3202
MGNT;D;220324;0;3202;4100;3200;3457.5;575283;3457.5
MGNT;D;220325;0;3611;3780;3286.5;3338;238079;3338
MGNT;D;220328;0;3414.5;3490;3330;3337.5;122271;3337.5
MGNT;D;220329;0;3351;3669;3330;3405.5;270307;3405.5
MGNT;D;220330;0;3600.5;3855;3450;3855;206118;3855
MGNT;D;220331;0;3920;4272;3884;4155;315835;4155
MGNT;D;220401;0;4185;4429;4155;4220;259172;4220
MGNT;D;220404;0;4370;4395;4201;4273.5;141116;4273.5
MGNT;D;220405;0;4299.5;4300;3901;4098;121289;4098
MGNT;D;220406;0;4087;4195;3950;4120;102927;4120
MGNT;D;220407;0;4120.5;4250;4120;4247;96710;4247
MGNT;D;220408;0;4251;4422;4222;4335;209714;4335
MGNT;D;220411;0;4367;4405;4250;4310;95052;4310
MGNT;D;220412;0;4316.5;4420;4251.5;4297.5;176142;4297.5
MGNT;D;220413;0;4299;4340;4216;4256.5;65483;4256.5
MGNT;D;220414;0;4256.5;4262.5;3980;4017;127874;4017
MGNT;D;220415;0;4020;4145;3902;4070.5;89798;4070.5
MGNT;D;220418;0;4109;4156.5;3963;4000;84321;4000
MGNT;D;220419;0;4000;4038.5;3850;4038;136758;4038
MGNT;D;220420;0;4054;4300;3962.5;4300;95466;4300
MGNT;D;220421;0;4241;4273.5;4055.5;4197.5;160577;4197.5
MGNT;D;220422;0;4163;4330;4137;4170;357421;4170
MGNT;D;220425;0;4163;4318.5;4075;4299.5;94345;4299.5
MGNT;D;220426;0;4335.5;4460;4332;4460;159269;4460
MGNT;D;220427;0;4470.5;4761;4450.5;4720;234941;4720
MGNT;D;220428;0;4760;4939;4443;4566.5;296331;4566.5
MGNT;D;220429;0;4580.5;4700;4355;4592.5;257475;4592.5
MGNT;D;220504;0;4611;4796.5;4506;4651;142302;4651
MGNT;D;220505;0;4681;4792;4670;4741;81292;4741
MGNT;D;220506;0;4770;4784.5;4662.5;4750;58612;4750
MGNT;D;220511;0;4759;4826;4680;4805;95713;4805
MGNT;D;220512;0;4770.5;4898;4690;4720;129648;4720
MGNT;D;220513;0;4740;4790;4608.5;4637;64815;4637
MGNT;D;220516;0;4660;4825;4651;4790.5;74639;4790.5
MGNT;D;220517;0;4846;4875;4790.5;4828.5;63640;4828.5
MGNT;D;220518;0;4840.5;4923.5;4833;4890;70638;4890
MGNT;D;220519;0;4895;4904.5;4792;4885;101134;4885
MGNT;D;220520;0;4883.5;4884;4610;4620;85233;4620
MGNT;D;220523;0;4658.5;4686.5;4412;4475.5;76594;4475.5
MGNT;D;220524;0;4462.5;4474;4259;4350;84749;4350
MGNT;D;220525;0;4349;4576;4348;4576;65082;4576
MGNT;D;220526;0;4579;4690;4550;4610;92338;4610
MGNT;D;220527;0;4610;4632;4470;4520;63091;4520
MGNT;D;220530;0;4522;4622;4364;4622;78455;4622
MGNT;D;220531;0;4605;4690.5;4515.5;4640;104875;4640
MGNT;D;220601;0;4637.5;4637.5;4512.5;4586.5;65806;4586.5
MGNT;D;220602;0;4565;4575;4380;4448;63262;4448
MGNT;D;220603;0;4451;4452;4261;4382;91790;4382
MGNT;D;220606;0;4362;4374.5;4200.5;4223.5;94818;4223.5
MGNT;D;220607;0;4223.5;4463;4120;4420;199361;4420
MGNT;D;220608;0;4430;4488;4280.5;4338;123772;4338
MGNT;D;220609;0;4323;4324.5;4219;4300;75202;4300
MGNT;D;220610;0;4298;4331;4185;4241;103710;4241
MGNT;D;220614;0;4210;4237.5;4160;4200;58784;4200
MGNT;D;220615;0;4197.5;4300;4150;4257;132469;4257
MGNT;D;220616;0;4298.5;4399.5;4261.5;4393;126608;4393
MGNT;D;220617;0;4383;4399.5;4295;4319;72114;4319
MGNT;D;220620;0;4310;4370;4287.5;4370;66105;4370
MGNT;D;220621;0;4360;4365;4250;4365;83015;4365
MGNT;D;220622;0;4355;4474;4275;4458;174144;4458
MGNT;D;220623;0;4460;4469;4315;4405;145039;4405
MGNT;D;220624;0;4399.5;4420;4247;4359;130128;4359
MGNT;D;220627;0;4345;4360;4294;4360;57987;4360
MGNT;D;220628;0;4347.5;4360;4297;4327;105275;4327
MGNT;D;220629;0;4326;4359;4271;4316;69040;4316
MGNT;D;220630;0;4302;4347.5;4192.5;4238;176948;4238
MGNT;D;220701;0;4251;4312;4155;4155;74895;4155
MGNT;D;220704;0;4225;4275;4155;4198;77029;4198
MGNT;D;220705;0;4199.5;4314;4172.5;4314;95055;4314
MGNT;D;220706;0;4300;4360;4280;4306;109281;4306
MGNT;D;220707;0;4312.5;4458;4300.5;4420;206506;4420
MGNT;D;220708;0;4420;4448;4359;4439;75406;4439
MGNT;D;220711;0;4427;4429.5;4282.5;4385;66586;4385
MGNT;D;220712;0;4315;4369.5;4250;4300;78231;4300
MGNT;D;220713;0;4311.5;4328;4250;4255.5;83849;4255.5
MGNT;D;220714;0;4270.5;4285.5;4182.5;4228;69013;4228
MGNT;D;220715;0;4230;4380;4200;4380;104709;4380
MGNT;D;220718;0;4378.5;4425;4308;4382;100268;4382
MGNT;D;220719;0;4383;4394.5;4225;4355;105785;4355
MGNT;D;220720;0;4351;4370.5;4271.5;4315;56003;4315
MGNT;D;220721;0;4333.5;4333.5;4234.5;4251;49505;4251
MGNT;D;220722;0;4248.5;4345;4240.5;4341;75012;4341
MGNT;D;220725;0;4342.5;4390;4317;4345;61994;4345
MGNT;D;220726;0;4355;4520;4351;4512;156672;4512
MGNT;D;220727;0;4521.5;4638;4521;4630;166429;4630
MGNT;D;220728;0;4698;4782;4630;4765.5;372654;4765.5
MGNT;D;220729;0;4771;4889;4716;4889;251989;4889
MGNT;D;220801;0;4881;4881;4765.5;4800;251631;4800
MGNT;D;220802;0;4796;4885;4720;4813;209687;4813
MGNT;D;220803;0;4813;4948;4808.5;4910;259468;4910
MGNT;D;220804;0;4910;4975;4856.5;4883;329501;4883
MGNT;D;220805;0;4860.5;4880;4738;4799.5;245088;4799.5
MGNT;D;220808;0;4855.5;4948.5;4835;4880;120183;4880
MGNT;D;220809;0;4890;5059;4852.5;5032.5;294820;5032.5
MGNT;D;220810;0;5036;5088.5;5000.5;5024;119764;5024
MGNT;D;220811;0;5015;5069;4950;5002.5;88843;5002.5
MGNT;D;220812;0;5004;5139.5;4977.5;5134;98943;5134
MGNT;D;220815;0;5145;5186.5;5063;5159.5;133346;5159.5
MGNT;D;220816;0;5160;5177;5102;5177;78902;5177
MGNT;D;220817;0;5162.5;5300;5151;5270;196192;5270
MGNT;D;220818;0;5275;5354;5250;5350;125583;5350
MGNT;D;220819;0;5359.5;5359.5;5174;5245;387281;5245
MGNT;D;220822;0;5243;5334.5;5196;5302;154022;5302
MGNT;D;220823;0;5302;5331;5254;5319;120641;5319
MGNT;D;220824;0;5317;5393;5281;5393;145640;5393
MGNT;D;220825;0;5384;5450;5382.5;5440;123671;5440
MGNT;D;220826;0;5430;5469;5382.5;5459.5;75001;5459.5
MGNT;D;220829;0;5438.5;5459;5418;5450;68008;5450
MGNT;D;220830;0;5449;5450;5420.5;5450;70808;5450
MGNT;D;220831;0;5441.5;5509;5350;5490.5;160940;5490.5
MGNT;D;220901;0;5478;5490;5392;5399;96097;5399
MGNT;D;220902;0;5439.5;5485.5;5406.5;5485.5;68246;5485.5
MGNT;D;220905;0;5485.5;5600;5451;5600;87261;5600
MGNT;D;220906;0;5593;5597.5;5510;5510;146777;5510
MGNT;D;220907;0;5503;5544.5;5455.5;5490;86538;5490
MGNT;D;220908;0;5480;5490;5433;5433;94662;5433
MGNT;D;220909;0;5435;5499;5420.5;5499;59268;5499
MGNT;D;220912;0;5494.5;5630.5;5464;5575;122114;5575
MGNT;D;220913;0;5578;5629;5545.5;5594;106566;5594
MGNT;D;220914;0;5575.5;5593;5457.5;5558;133189;5558
MGNT;D;220915;0;5558;5570;5480;5555.5;142117;5555.5
MGNT;D;220916;0;5541;5620;5527.5;5582;100479;5582
MGNT;D;220919;0;5549;5570;5480;5505;72840;5505
MGNT;D;220920;0;5515;5515;5101;5222.5;473697;5222.5
MGNT;D;220921;0;4892.5;5100;4850;4904.5;316196;4904.5
MGNT;D;220922;0;4907.5;5085;4907.5;5015;185639;5015
MGNT;D;220923;0;5020;5055;4700;4889;270940;4889
MGNT;D;220926;0;4815;4866;4380;4474;335384;4474
MGNT;D;220927;0;4519;4650;4306.5;4481.5;205876;4481.5
MGNT;D;220928;0;4465.5;4780;4400;4750;170181;4750
MGNT;D;220929;0;4732;4732.5;4421;4537.5;181314;4537.5
MGNT;D;220930;0;4521;4745;4355;4722;222311;4722
MGNT;D;221003;0;4740;5030;4633;5008;265789;5008
MGNT;D;221004;0;4999;5019.5;4843;4906.5;158778;4906.5
MGNT;D;221005;0;4900;4907;4740;4784.5;235135;4784.5
MGNT;D;221006;0;4802;4846.5;4711;4719.5;107996;4719.5
MGNT;D;221007;0;4719;4719;4530;4546;118469;4546
MGNT;D;221010;0;4393;4690;4352;4645;165985;4645
MGNT;D;221011;0;4690;4849;4668.5;4838;173253;4838
MGNT;D;221012;0;4866.5;4910;4710;4772;132535;4772
MGNT;D;221013;0;4800;4804;4731;4772.5;82993;4772.5
MGNT;D;221014;0;4780;4845;4760.5;4810;93428;4810
MGNT;D;221017;0;4848;5064.5;4818.5;5060.5;199643;5060.5
MGNT;D;221018;0;5067;5124.5;4890;4918.5;156334;4918.5
MGNT;D;221019;0;4891;4999;4820;4961;212577;4961
MGNT;D;221020;0;4977;5058.5;4961.5;5011.5;114379;5011.5
MGNT;D;221021;0;5015;5188;4971;5164;132984;5164
MGNT;D;221024;0;5177;5256;5121;5196.5;107273;5196.5
MGNT;D;221025;0;5204.5;5350;5167;5315;153740;5315
MGNT;D;221026;0;5330;5369.5;5130;5270;160025;5270
MGNT;D;221027;0;5300;5320;5182.5;5247;198189;5247
MGNT;D;221028;0;5235;5291.5;5180;5269;132419;5269
MGNT;D;221031;0;5280;5302;5208;5237;92502;5237
MGNT;D;221101;0;5253;5265;5190;5249.5;75142;5249.5
MGNT;D;221102;0;5239.5;5270;5030;5170;87739;5170
MGNT;D;221103;0;5164;5196;5100;5183;90053;5183
MGNT;D;221107;0;5205.5;5259;5160;5208.5;127804;5208.5
MGNT;D;221108;0;5203.5;5203.5;5105;5165;159904;5165
MGNT;D;221109;0;5170;5170;5000;5027.5;156735;5027.5
MGNT;D;221110;0;5043;5059.5;4927;5031.5;215778;5031.5
MGNT;D;221111;0;5048.5;5050;4966.5;5005;114241;5005
MGNT;D;221114;0;5010;5049.5;4952;4974.5;124731;4974.5
MGNT;D;221115;0;4983;5025;4735;4888;368161;4888
MGNT;D;221116;0;4913;4970;4894.5;4945.5;130186;4945.5
MGNT;D;221117;0;4948.5;5090;4936;5011.5;314102;5011.5
MGNT;D;221118;0;5018.5;5024.5;4870;4918.5;283754;4918.5
MGNT;D;221121;0;4910;4920;4809;4856;168577;4856
MGNT;D;221122;0;4861;4911.5;4846;4869;90159;4869
MGNT;D;221123;0;4871;4898;4826;4879.5;69894;4879.5
MGNT;D;221124;0;4885;4942;4869;4893;101932;4893
MGNT;D;221125;0;4893.5;4912;4830;4849;88984;4849
MGNT;D;221128;0;4835;4875;4811;4844;84337;4844
MGNT;D;221129;0;4863.5;4871.5;4766;4819;137682;4819
MGNT;D;221130;0;4826;4828.5;4790;4827;51983;4827
MGNT;D;221201;0;4835.5;4840;4751;4777;130411;4777
MGNT;D;221202;0;4777;4777;4663;4667;364597;4667
MGNT;D;221205;0;4669.5;4670;4552;4587;485622;4587
MGNT;D;221206;0;4593;4597;4450.5;4475.5;739505;4475.5
MGNT;D;221207;0;4476;4567.5;4440.5;4492.5;684884;4492.5
MGNT;D;221208;0;4507.5;4508.5;4421;4464;312575;4464
MGNT;D;221209;0;4462.5;4494;4431;4446;175946;4446
MGNT;D;221212;0;4467;4563;4453;4560;458586;4560
MGNT;D;221213;0;4570.5;4600;4470;4529.5;482763;4529.5
MGNT;D;221214;0;4524;4525;4447;4454.5;278267;4454.5
MGNT;D;221215;0;4452.5;4473.5;4353;4382.5;362554;4382.5
MGNT;D;221216;0;4378.5;4429;4370;4386.5;169997;4386.5
MGNT;D;221219;0;4370.5;4381;4257;4260;335143;4260
MGNT;D;221220;0;4249.5;4350;4239;4326;358285;4326
MGNT;D;221221;0;4333;4368.5;4271;4288.5;246666;4288.5
MGNT;D;221222;0;4288.5;4350;4245;4347;226633;4347
MGNT;D;221223;0;4355.5;4394;4296;4315.5;212596;4315.5
MGNT;D;221226;0;4315;4445;4315;4442;259730;4442
MGNT;D;221227;0;4451;4490;4423;4425.5;225482;4425.5
MGNT;D;221228;0;4423;4486.5;4370;4414.5;225615;4414.5
MGNT;D;221229;0;4410.5;4460;4395;4407.5;143035;4407.5
MGNT;D;221230;0;4416;4419;4334;4340.5;253660;4340.5
MGNT;D;230103;0;4360;4378;4340.5;4360.5;91966;4360.5
MGNT;D;230104;0;4369;4383;4350.5;4369;66555;4369
MGNT;D;230105;0;4370.5;4374.5;4308;4325.5;109980;4325.5
MGNT;D;230106;0;4319;4329;4309;4319.5;45348;4319.5
MGNT;D;230109;0;4324.5;4365;4320;4330;130121;4330
MGNT;D;230110;0;4327.5;4378;4312.5;4372.5;142173;4372.5
MGNT;D;230111;0;4378.5;4461;4361;4458;185914;4458
MGNT;D;230112;0;4462.5;4664;4426;4638;818494;4638
MGNT;D;230113;0;4639;4675;4610;4620;359522;4620
MGNT;D;230116;0;4632.5;4688;4612;4674;279833;4674
MGNT;D;230117;0;4678;4726.5;4590;4628;522627;4628
MGNT;D;230118;0;4632.5;4658;4557;4575.5;242449;4575.5
MGNT;D;230119;0;4577;4586;4465;4504.5;337836;4504.5
MGNT;D;230120;0;4528;4577;4509;4575.5;198944;4575.5
MGNT;D;230123;0;4582.5;4647.5;4581;4634.5;154791;4634.5
MGNT;D;230124;0;4642;4676;4567;4586.5;208460;4586.5
MGNT;D;230125;0;4587;4599;4560;4597;85392;4597
MGNT;D;230126;0;4595;4637.5;4579.5;4602;97592;4602
MGNT;D;230127;0;4609;4615;4582.5;4609;78948;4609
MGNT;D;230130;0;4611.5;4663;4601.5;4653.5;140080;4653.5
MGNT;D;230131;0;4656;4685;4651.5;4665;149290;4665
MGNT;D;230201;0;4675.5;4676;4601;4647;159842;4647
MGNT;D;230202;0;4648;4739;4619.5;4694;257608;4694
MGNT;D;230203;0;4702;4707;4625;4665;148739;4665
MGNT;D;230206;0;4674;4748.5;4664;4720;160629;4720
MGNT;D;230207;0;4730;4774;4708.5;4757;156444;4757
MGNT;D;230208;0;4766;4796;4500;4698;331035;4698
MGNT;D;230209;0;4702;4739;4660;4696;119913;4696
MGNT;D;230210;0;4690;4755;4665;4683.5;138874;4683.5
MGNT;D;230213;0;4691.5;4710;4683.5;4689;72382;4689
MGNT;D;230214;0;4687;4702.5;4605;4621;129861;4621
MGNT;D;230215;0;4609.5;4619;4355.5;4432.5;283254;4432.5
MGNT;D;230216;0;4465;4513.5;4382.5;4430;174322;4430
MGNT;D;230217;0;4411.5;4465.5;4392;4447.5;86290;4447.5
MGNT;D;230220;0;4448;4490;4405.5;4481.5;76301;4481.5
MGNT;D;230221;0;4491;4590;4466;4566;133546;4566
MGNT;D;230222;0;4569.5;4579;4508;4549.5;91645;4549.5
MGNT;D;230224;0;4549.5;4596;4545;4559.5;60449;4559.5
MGNT;D;230227;0;4537;4650;4512;4643;105737;4643
MGNT;D;230228;0;4660.5;4677;4571.5;4594;155006;4594
MGNT;D;230301;0;4604;4611.5;4527;4567;312679;4567
MGNT;D;230302;0;4567;4568;4490.5;4524;144749;4524
MGNT;D;230303;0;4521.5;4558.5;4512;4546.5;81957;4546.5
MGNT;D;230306;0;4561;4574;4540.5;4559;89805;4559
MGNT;D;230307;0;4559;4568.5;4520;4553;80678;4553
MGNT;D;230309;0;4554.5;4588;4545.5;4551.5;91693;4551.5
MGNT;D;230310;0;4540.5;4550;4495;4524;142291;4524
MGNT;D;230313;0;4529;4554.5;4500;4527.5;95047;4527.5
MGNT;D;230314;0;4527.5;4554.5;4515;4539.5;101797;4539.5
MGNT;D;230315;0;4543.5;4570;4456;4500;155611;4500
MGNT;D;230316;0;4511.5;4512;4455.5;4492;124163;4492
MGNT;D;230317;0;4492.5;4522;4477;4504;109495;4504
MGNT;D;230320;0;4509;4564;4485;4562.5;260310;4562.5
MGNT;D;230321;0;4564;4596.5;4495;4518;224633;4518
MGNT;D;230322;0;4520.5;4538;4502;4510;78624;4510
MGNT;D;230323;0;4516;4528;4471.5;4491;136175;4491
MGNT;D;230324;0;4490.5;4506;4477;4495;84586;4495
MGNT;D;230327;0;4504;4542;4495;4516;233690;4516
MGNT;D;230328;0;4526.5;4567;4502;4512.5;225086;4512.5
MGNT;D;230329;0;4513;4555;4495;4527.5;244670;4527.5
MGNT;D;230330;0;4528.5;4587.5;4522;4583;177612;4583
MGNT;D;230331;0;4591;4700;4582;4610;656378;4610
MGNT;D;230403;0;4634.5;4672;4550;4582;281753;4582
MGNT;D;230404;0;4584;4624;4555;4565;212000;4565
MGNT;D;230405;0;4577;4577;4512;4554;134549;4554
MGNT;D;230406;0;4561;4586;4552.5;4571.5;106000;4571.5
MGNT;D;230407;0;4572;4592;4562;4574;101656;4574
MGNT;D;230410;0;4579;4628;4579;4624;145355;4624
MGNT;D;230411;0;4626.5;4648.5;4539.5;4552.5;329281;4552.5
MGNT;D;230412;0;4552.5;4590;4526.5;4576.5;170795;4576.5
MGNT;D;230413;0;4579;4605;4530.5;4555;139203;4555
MGNT;D;230414;0;4554;4588.5;4532.5;4575;103384;4575
MGNT;D;230417;0;4623;4678;4590;4677.5;273777;4677.5
MGNT;D;230418;0;4687;4847.5;4678;4844.5;573093;4844.5
MGNT;D;230419;0;4844;4893;4670;4730.5;565748;4730.5
MGNT;D;230420;0;4732;4859.5;4731;4806.5;697439;4806.5
MGNT;D;230421;0;4833.5;4847.5;4785;4808;152110;4808
MGNT;D;230424;0;4827.5;4858;4800.5;4817.5;165896;4817.5
MGNT;D;230425;0;4820;4832;4773.5;4789;125547;4789
MGNT;D;230426;0;4793.5;4817.5;4727;4756.5;188653;4756.5
MGNT;D;230427;0;4756.5;4784.5;4731;4765;149594;4765
MGNT;D;230428;0;4771;4777;4680;4686.5;174536;4686.5
MGNT;D;230502;0;4688.5;4703.5;4562.5;4585.5;333442;4585.5
MGNT;D;230503;0;4595.5;4600;4411;4442;315909;4442
MGNT;D;230504;0;4459.5;4509;4387;4450;216767;4450
MGNT;D;230505;0;4441;4482;4398.5;4422.5;177922;4422.5
MGNT;D;230508;0;4430;4473.5;4412.5;4416;72113;4416
MGNT;D;230510;0;4422.5;4546.5;4417.5;4529.5;168719;4529.5
MGNT;D;230511;0;4538.5;4588;4460;4518;231188;4518
MGNT;D;230512;0;4525;4544.5;4440;4470.5;215810;4470.5
MGNT;D;230515;0;4483;4540;4478;4519.5;160095;4519.5
MGNT;D;230516;0;4537;4659;4524.5;4614;276748;4614
MGNT;D;230517;0;4619.5;4645;4556;4605.5;146027;4605.5
MGNT;D;230518;0;4611;4619;4564;4578.5;117594;4578.5
MGNT;D;230519;0;4579;4648;4558;4619;158047;4619
MGNT;D;230522;0;4640.5;4678.5;4612.5;4631;281571;4631
MGNT;D;230523;0;4629;4652;4406;4419;727692;4419
MGNT;D;230524;0;4315.5;4424.5;4136;4208.5;3385601;4208.5
MGNT;D;230525;0;4187;4194.5;3965;4040;2210037;4040
MGNT;D;230526;0;4039;4178.5;3992;4139;1406805;4139
MGNT;D;230529;0;4151;4166;4044;4121;740016;4121
MGNT;D;230530;0;4170;4284.5;4134.5;4178;1184971;4178
MGNT;D;230531;0;4179.5;4294.5;4087;4293.5;731977;4293.5
MGNT;D;230601;0;4368.5;4390;4310;4370;1026986;4370
MGNT;D;230602;0;4375;4381.5;4285.5;4323.5;576408;4323.5
MGNT;D;230605;0;4335.5;4337;4181;4213.5;518361;4213.5
MGNT;D;230606;0;4211;4262.5;4140;4234.5;407206;4234.5
MGNT;D;230607;0;4248.5;4286;4213;4250.5;324888;4250.5
MGNT;D;230608;0;4238;4289;4220;4260;198827;4260
MGNT;D;230609;0;4260;4267.5;4229;4230;149778;4230
MGNT;D;230613;0;4251;4374;4239.5;4365;379179;4365
MGNT;D;230614;0;4369;4383.5;4320;4351;302432;4351
MGNT;D;230615;0;4356;4540;4321;4513;1289968;4513
MGNT;D;230616;0;4508;4940;4462.5;4896.5;3035341;4896.5
MGNT;D;230619;0;4988.5;5138;4877;4885;2674769;4885
MGNT;D;230620;0;4884.5;4926.5;4818;4898;791101;4898
MGNT;D;230621;0;4901.5;4998;4860;4982.5;584228;4982.5
MGNT;D;230622;0;4981;4993.5;4874.5;4901;414625;4901
MGNT;D;230623;0;4883;4918;4690.5;4725;714717;4725
MGNT;D;230626;0;4831.5;4881;4601.5;4779.5;858636;4779.5
MGNT;D;230627;0;4790;4880;4751;4837.5;370382;4837.5
MGNT;D;230628;0;4837;5194;4806;5190;2681220;5190
MGNT;D;230629;0;5202;5216;5085.5;5133;1218765;5133
MGNT;D;230630;0;5140.5;5178.5;5087.5;5156;580988;5156
MGNT;D;230703;0;5164.5;5356;5152.5;5267;1225712;5267
MGNT;D;230704;0;5279;5312.5;5168;5270;840024;5270
MGNT;D;230705;0;5284;5374.5;5280;5346.5;779390;5346.5
MGNT;D;230706;0;5348;5365;5280;5289;371600;5289
MGNT;D;230707;0;5291;5359;5255;5325;354744;5325
MGNT;D;230710;0;5351;5519.5;5313;5490;789599;5490
MGNT;D;230711;0;5508.5;5617.5;5462;5511;835983;5511
MGNT;D;230712;0;5526.5;5565;5471;5495;358717;5495
MGNT;D;230713;0;5504.5;5533;5451;5487.5;287243;5487.5
MGNT;D;230714;0;5480;5523.5;5461;5506;209465;5506
MGNT;D;230717;0;5485;5588;5457;5563.5;372366;5563.5
MGNT;D;230718;0;5563;5714.5;5550.5;5683;707599;5683
MGNT;D;230719;0;5688.5;5814;5592;5647;752409;5647
MGNT;D;230720;0;5662;5663.5;5490;5496;512736;5496
MGNT;D;230721;0;5494.5;5745;5410;5733;892475;5733
MGNT;D;230724;0;5735.5;5903;5728;5816.5;1077316;5816.5
MGNT;D;230725;0;5830;5945;5805;5900;575970;5900
MGNT;D;230726;0;5916.5;6023;5821.5;5825;1323266;5825
MGNT;D;230727;0;5880;5900;5720.5;5801.5;683341;5801.5
MGNT;D;230728;0;5817.5;5830;5733;5803;331459;5803
MGNT;D;230731;0;5822;5840;5765;5797.5;403783;5797.5
MGNT;D;230801;0;5796;5796;5747;5760.5;343283;5760.5
MGNT;D;230802;0;5758.5;5825;5737.5;5796.5;281391;5796.5
MGNT;D;230803;0;5815;5819.5;5762.5;5808;243048;5808
MGNT;D;230804;0;5810.5;5818.5;5541.5;5657.5;733434;5657.5
MGNT;D;230807;0;5697;5815;5557;5590;681884;5590
MGNT;D;230808;0;5588;5673.5;5475;5666.5;652039;5666.5
MGNT;D;230809;0;5669;5720;5575.5;5607;420244;5607
MGNT;D;230810;0;5614;5860;5561;5718;904234;5718
MGNT;D;230811;0;5734.5;5750;5645;5691;452498;5691
MGNT;D;230814;0;5717;5742.5;5485;5522.5;844084;5522.5
MGNT;D;230815;0;5505;5664;5435;5549.5;523172;5549.5
MGNT;D;230816;0;5555;5585;5400;5500;482405;5500
MGNT;D;230817;0;5520;5596.5;5460;5557;388577;5557
MGNT;D;230818;0;5558;5668;5506;5666;437750;5666
MGNT;D;230821;0;5699.5;5986;5652.5;5918;1356650;5918
MGNT;D;230822;0;5924;5988;5835;5902;774039;5902
MGNT;D;230823;0;5913;5936;5712.5;5726;672662;5726
MGNT;D;230824;0;5757;5880;5733;5865;379590;5865
MGNT;D;230825;0;5900;5947;5880.5;5888;538933;5888
MGNT;D;230828;0;5910.5;6000;5850.5;5984.5;535940;5984.5
MGNT;D;230829;0;5994;6144.5;5926;5978;1409596;5978
MGNT;D;230830;0;5978.5;5985;5836.5;5935.5;782938;5935.5
MGNT;D;230831;0;5939.5;6100;5937;6080;748975;6080
MGNT;D;230901;0;6088.5;6100;6003;6078;365520;6078
MGNT;D;230904;0;6099;6130.5;6060.5;6102;282322;6102
MGNT;D;230905;0;6104;6110;6001;6035;353465;6035
MGNT;D;230906;0;6028.5;6035;5900;5906;330391;5906
